"","PLAYER","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS","TWO_POINT_MADE","TWO_POINT_ATT","POSITION","MINUTES_PLAYED","FGPCNT","THREEPCNT","FTPCNT","AST2TRNVR","eFGPCNT","TSPCNT","FTAPERFGA","ORBPCNT","DRBPCNT","TRBPCNT","ASTPCNT","STLPCNT","BLKPCNT","TOVPCNT","USGPCNT"
"108","DeJuan Blair",4.62385321100917,11.2293577981651,0.825688073394495,2.14678899082569,10.0733944954128,3.30275229357798,6.11009174311927,9.41284403669725,1.81651376146789,8.75229357798165,0.165137614678899,1.32110091743119,2.47706422018349,0.330275229357798,0,0.165137614678899,-6.44036697247706,4.62385321100917,11.0642201834862,"C",4.03703703703704,0.411764705882353,0,0.384615384615385,0.733333333333333,0.411764705882353,0.414,0.00191,0.101,0.194,0.146,0.073,0.018,0.007,0.169,0.178
"109","Delon Wright",5.61038961038961,12.4675324675325,4.05194805194805,5.45454545454546,16.0519480519481,1.24675324675325,4.51948051948052,5.76623376623377,4.83116883116883,1.09090909090909,0,1.24675324675325,2.49350649350649,0.467532467532468,0.779220779220779,2.02597402597403,2.02597402597403,4.83116883116883,10.4415584415584,"PG",2.81707317073171,0.45,0.384615384615385,0.742857142857143,1.9375,0.48125,0.54,0.00438,0.041,0.143,0.093,0.225,0.018,0.011,0.144,0.221
"110","DeMar DeRozan",7.8830242510699,17.679029957204,7.12553495007133,8.38373751783167,23.4950071326676,0.821683309557775,3.65905848787447,4.48074179743224,4.04422253922967,2.14407988587732,0,1.03994293865906,2.24679029957204,0.269614835948645,0.603423680456491,1.78459343794579,2.2339514978602,7.27960057061341,15.8944365192582,"SG",34.1951219512195,0.445896877269426,0.338129496402878,0.849923430321593,1.8,0.462962962962963,0.55,0.00474,0.027,0.115,0.071,0.208,0.015,0.006,0.095,0.298
"111","DeMarcus Cousins",9.63741648106904,21.3594654788419,7.63296213808463,10.6316258351893,28.030289532294,2.53363028953229,9.44498886414254,11.9786191536748,3.43162583518931,3.78440979955457,0.112249443207127,1.6195991091314,3.99287305122494,1.47527839643653,1.12249443207127,3.36748329621381,0.609354120267261,8.51492204899777,17.9919821826281,"PF",27.3780487804878,0.451201201201201,0.333333333333333,0.717948717948718,0.859437751004016,0.477477477477478,0.538,0.00498,0.077,0.282,0.18,0.17,0.022,0.033,0.133,0.354
"112","DeMarre Carroll",4.80304955527319,12.3506988564168,1.3722998729352,2.28716645489199,13.0825921219822,1.41804320203304,4.16264294790343,5.58068614993647,1.23506988564168,2.88182973316391,0,2.01270648030496,1.28081321473952,0.274459974587039,2.10419313850064,5.39771283354511,2.0584498094028,2.69885641677255,6.95298602287166,"SF",9.59756097560976,0.388888888888889,0.389830508474576,0.6,0.964285714285714,0.474074074074074,0.49,0.00185,0.046,0.131,0.089,0.055,0.029,0.006,0.088,0.185
"113","Dennis Schroder",7.33828996282528,17.4200743494424,3.21189591078067,4.05947955390335,19.6059479553903,0.557620817843866,3.99256505576208,4.55018587360595,7.78438661710037,3.07806691449814,0,1.56133828996283,4.0817843866171,0.200743494423792,1.71747211895911,5.33085501858736,5.0185873605948,5.62081784386617,12.089219330855,"PG",19.6829268292683,0.421254801536492,0.322175732217573,0.791208791208791,1.90710382513661,0.470550576184379,0.51,0.00233,0.017,0.118,0.069,0.361,0.021,0.004,0.175,0.288
"114","Deron Williams",5.48457522543901,13.2415757000475,3.05837683910774,3.51969625059326,15.6848599905078,0.324632178452776,2.92168960607499,3.24632178452776,6.45847176079734,2.64831514000949,0,1.0422401518747,2.56288561936403,0.239202657807309,1.65733270052207,4.81822496440437,0.034171808258187,3.82724252491694,8.42335073564309,"PG",25.6951219512195,0.414193548387097,0.343971631205674,0.868932038834952,2.52,0.476774193548387,0.53,0.00266,0.01,0.089,0.05,0.293,0.015,0.006,0.148,0.22
"115","Derrick Favors",7.57322596879718,14.6935078007046,3.26119778560644,4.6019124308002,18.4076497232008,3.06190236537494,6.05133366884751,9.11323603422245,1.70306995470559,2.7176648213387,0,1.34071464519376,1.8842476094615,1.64871665827881,0,0.0724710619023654,1.75742325113236,7.57322596879718,14.6210367388022,"PF",24.2317073170732,0.515413070283601,0,0.708661417322835,0.903846153846154,0.515413070283601,0.551,0.00313,0.1,0.196,0.148,0.089,0.02,0.039,0.101,0.239
"116","Derrick Rose",7.68114558472554,18.0085918854415,2.44009546539379,3.07589498806683,18.5584725536993,0.790453460620525,3.07589498806683,3.86634844868735,5.34415274463007,1.44343675417661,0.0171837708830549,0.756085918854415,3.00715990453461,0.240572792362769,0.756085918854415,2.57756563245823,-2.85250596658711,6.92505966587112,15.4310262529833,"PG",25.5487804878049,0.426526717557252,0.293333333333333,0.793296089385475,1.77714285714286,0.447519083969466,0.479,0.00171,0.024,0.088,0.056,0.255,0.011,0.005,0.134,0.273
"117","Derrick Williams",6.3544127866574,14.1348158443363,4.85337039610841,6.40444753300904,18.6629603891591,1.17581653926338,6.22932592077832,7.4051424600417,1.87630298818624,1.72619874913134,0,0.72550382209868,1.52605976372481,0.225156358582349,1.10076441973593,3.75260597637248,-5.05350938151494,5.25364836692147,10.3822098679639,"PF",17.5487804878049,0.449557522123894,0.293333333333333,0.7578125,1.22950819672131,0.488495575221239,0.55,0.00453,0.036,0.187,0.113,0.089,0.01,0.005,0.083,0.233
"118","Devin Booker",6.26161137440758,14.7924170616114,3.66824644549763,4.36777251184834,17.8805687203791,0.460663507109005,2.72985781990521,3.19052132701422,3.41232227488152,3.83886255924171,0.0853080568720379,0.750710900473934,2.72985781990521,0.341232227488152,1.68909952606635,4.93080568720379,-6.36398104265403,4.57251184834123,9.86161137440758,"SG",25.7317073170732,0.423298731257209,0.342560553633218,0.83984375,1.25,0.480392156862745,0.535,0.00295,0.014,0.084,0.048,0.158,0.01,0.008,0.14,0.23
"119","Devin Harris",4.70790916209867,10.5434612372749,2.84729835552075,3.94675019577134,13.7290524667189,0.507439310884886,3.38292873923258,3.89036805011746,3.3265465935787,3.49569303054033,0.0281910728269381,1.69146436961629,1.86061080657792,0.366483946750196,1.46593578700078,4.45418950665623,-2.56538762725137,3.24197337509789,6.08927173061864,"PG",15.5731707317073,0.446524064171123,0.329113924050633,0.721428571428572,1.78787878787879,0.516042780748663,0.559,0.00374,0.015,0.103,0.059,0.145,0.024,0.008,0.132,0.179
"120","Devyn Marble",3.03614457831325,10.2650602409639,1.44578313253012,3.46987951807229,8.67469879518072,0.867469879518072,4.62650602409639,5.49397590361446,1.73493975903614,3.6144578313253,0,1.87951807228916,1.01204819277108,0.144578313253012,1.1566265060241,4.62650602409639,-1.87951807228916,1.87951807228916,5.63855421686747,"SF",3.03658536585366,0.295774647887324,0.25,0.416666666666667,1.71428571428571,0.352112676056338,0.368,0.00338,0.026,0.144,0.085,0.066,0.026,0.003,0.079,0.157
"121","Dewayne Dedmon",5.02679830747532,8.98730606488011,2.89421720733427,3.8589562764457,12.9478138222849,3.40197461212976,8.17489421720733,11.5768688293371,0.660084626234133,5.5345557122708,0.101551480959097,1.11706629055007,1.62482369534556,2.33568406205924,0,0,-1.82792665726375,5.02679830747532,8.98730606488011,"C",8.64634146341463,0.559322033898305,0,0.75,0.40625,0.559322033898305,0.606,0.00429,0.104,0.257,0.179,0.027,0.016,0.054,0.132,0.152
"122","Dion Waiters",4.70653685674548,11.7830319888734,1.8692628650904,2.62030598052851,12.7176634214186,0.600834492350487,2.77051460361613,3.37134909596662,2.5702364394993,2.38664812239221,0,1.3518776077886,2.00278164116829,0.250347705146036,1.43532684283727,4.00556328233658,3.55493741307371,3.27121001390821,7.77746870653686,"SG",26.3048780487805,0.39943342776204,0.358333333333333,0.713375796178344,1.28333333333333,0.460339943342776,0.492,0.00222,0.019,0.08,0.051,0.1,0.019,0.005,0.134,0.177
"123","Dirk Nowitzki",7.59017781541067,16.9483488569009,3.81033022861981,4.26756985605419,20.9110922946655,0.792548687552921,6.66045723962743,7.45300592718036,2.01185436071126,2.45385266723116,0,0.792548687552921,1.28027095681626,0.792548687552921,1.92040643522439,5.2125317527519,3.87129551227773,5.66977138018628,11.735817104149,"PF",28.8048780487805,0.447841726618705,0.368421052631579,0.892857142857143,1.57142857142857,0.504496402877698,0.555,0.00252,0.024,0.203,0.114,0.101,0.011,0.018,0.064,0.255
"124","Donald Sloan",4.20956719817768,9.56719817767654,2.13211845102506,2.84282460136674,11.5899772209567,0.464692482915718,4.26423690205011,4.72892938496583,7.32574031890661,1.99544419134396,0,0.874715261958998,2.18678815489749,0.109339407744875,1.03872437357631,2.70615034168565,-3.41685649202733,3.17084282460137,6.86104783599089,"PG",16.0609756097561,0.44,0.383838383838384,0.75,3.35,0.494285714285714,0.536,0.00297,0.014,0.135,0.074,0.3,0.012,0.002,0.168,0.161
"125","Donatas Motiejunas",5.92321755027422,13.491773308958,2.23765996343693,3.48811700182815,15.1371115173675,2.43510054844607,4.73857404021938,7.17367458866545,2.69835466179159,4.54113345521024,0,1.11882998171846,2.89579524680073,0.329067641681901,1.05301645338208,3.75137111517367,2.96160877513711,4.87020109689214,9.74040219378428,"PF",6.59036144578313,0.439024390243902,0.280701754385965,0.641509433962264,0.931818181818182,0.478048780487805,0.504,0.00259,0.074,0.146,0.11,0.122,0.015,0.008,0.162,0.214
"126","Doug McDermott",5.63225806451613,12.4645161290323,1.39354838709677,1.6258064516129,14.7870967741935,0.716129032258065,3.05806451612903,3.7741935483871,1.14193548387097,2.45806451612903,0,0.270967741935484,1.0258064516129,0.116129032258065,2.12903225806452,5.01290322580645,-1.31612903225806,3.50322580645161,7.45161290322581,"SF",22.6829268292683,0.451863354037267,0.424710424710425,0.857142857142857,1.11320754716981,0.537267080745342,0.561,0.0013,0.021,0.088,0.055,0.05,0.004,0.002,0.072,0.173
"127","Draymond Green",5.14285714285714,10.5037406483791,2.93694335589597,4.21945137157107,14.5051656572854,1.71856074100463,8.14392589953687,9.8624866405415,7.66939793373709,3.07801923762023,0.025650160313502,1.52618453865337,3.3216957605985,1.44923405771286,1.2825080156751,3.30887068044175,13.748485928037,3.86034912718204,7.1948699679373,"PF",34.2317073170732,0.48962148962149,0.387596899224806,0.696048632218845,2.30888030888031,0.550671550671551,0.587,0.00402,0.055,0.23,0.147,0.29,0.02,0.03,0.212,0.188
"128","Drew Gooden",3.9078947368421,12.1973684210526,1.06578947368421,1.65789473684211,9.71052631578947,3.31578947368421,6.75,10.0657894736842,1.53947368421053,4.73684210526316,0,0.947368421052632,1.53947368421053,1.30263157894737,0.828947368421053,4.85526315789474,-9.82894736842105,3.07894736842105,7.34210526315789,"PF",3.70731707317073,0.320388349514563,0.170731707317073,0.642857142857143,1,0.354368932038835,0.376,0.00136,0.101,0.213,0.156,0.06,0.013,0.029,0.106,0.175
"129","Duje Dukan",3,15,0,0,9,3,3,6,1.5,3,0,1.5,0,0,3,7.5,-12,0,7.5,"PF",0.292682926829268,0.2,0.4,0,1.5,0.3,0.3,0,0.091,0.09,0.09,0.056,0.02,0,0,0.177
"130","Dwight Howard",5.87110916264796,9.46953090749671,3.66155195089873,7.4809294169224,15.4037702761947,3.7562472599737,9.42218325295923,13.1784305129329,1.54669004822446,3.4563787812363,0.0789127575624726,1.08899605436212,2.61990355107409,1.78342832091188,0,0.0946953090749671,0.299868478737396,5.87110916264796,9.37483559842175,"C",27.8170731707317,0.62,0,0.489451476793249,0.590361445783132,0.62,0.604,0.0079,0.114,0.291,0.202,0.07,0.015,0.041,0.17,0.184
"131","Dwight Powell",5.27181544633902,10.6880641925777,3.7913741223671,5.12738214643932,14.407221664995,3.03309929789368,6.82447342026078,9.85757271815446,1.58876629889669,4.26078234704112,0.0361083249749248,1.29989969909729,1.44433299899699,0.866599799398195,0.0722166499498496,0.577733199598796,-2.92477432296891,5.19959879638917,10.1103309929789,"PF",12.1585365853659,0.493243243243243,0.125,0.73943661971831,1.1,0.496621621621622,0.557,0.0048,0.093,0.209,0.151,0.072,0.018,0.02,0.1,0.184
"132","Dwyane Wade",8.60938883968113,18.8609388839681,5.13374667847653,6.47298494242693,22.4641275465013,1.30735163861825,3.50752878653676,4.814880425155,5.4844995571302,1.84942426926484,0,1.25952170062002,3.23649247121346,0.669619131975199,0.111603188662533,0.701505757307352,-0.111603188662533,8.4977856510186,18.1594331266608,"SG",27.5365853658537,0.456466610312764,0.159090909090909,0.793103448275862,1.69458128078818,0.459425190194421,0.517,0.00343,0.043,0.107,0.076,0.274,0.018,0.014,0.13,0.316
"133","E'Twaun Moore",5.32173913043478,11.0703557312253,0.626086956521739,0.996047430830039,12.6071146245059,0.540711462450593,3.24426877470356,3.78498023715415,2.81739130434783,2.93122529644269,0,1.05296442687747,1.50830039525692,0.512252964426877,1.33754940711462,2.9596837944664,-1.05296442687747,3.98418972332016,8.11067193675889,"SG",15.4268292682927,0.480719794344473,0.451923076923077,0.628571428571429,1.86792452830189,0.541131105398458,0.548,9e-04,0.016,0.093,0.055,0.121,0.015,0.01,0.116,0.159
"134","Ed Davis",4.40380047505938,7.2042755344418,2.43705463182898,4.36104513064133,11.2446555819477,4.78859857482185,8.0166270783848,12.8052256532067,1.8812351543943,4.31828978622328,0.0427553444180523,1.21852731591449,1.36817102137767,1.53919239904988,0,0,0.470308788598575,4.40380047505938,7.2042755344418,"PF",20.5365853658537,0.611275964391691,0,0.558823529411765,1.375,0.611275964391691,0.616,0.00605,0.144,0.242,0.193,0.077,0.017,0.033,0.13,0.127
"135","Edy Tavares",5.5,9.5,1.5,4,12.5,3.5,7,10.5,1.5,4,0,0.5,2.5,3,0,0,-5,5.5,9.5,"C",0.878048780487805,0.578947368421053,0,0.375,0.6,0.578947368421053,0.555,0.00421,0.107,0.205,0.157,0.063,0.007,0.065,0.182,0.169
"136","Elfrid Payton",5.33955223880597,12.2574626865672,1.88059701492537,3.19029850746269,13.0634328358209,1.29291044776119,3.08955223880597,4.38246268656716,7.84141791044776,2.66977611940298,0,1.49440298507463,2.97201492537313,0.335820895522388,0.503731343283582,1.54477611940299,-1.17537313432836,4.83582089552239,10.7126865671642,"PG",26.1463414634146,0.435616438356164,0.326086956521739,0.589473684210526,2.63841807909604,0.456164383561644,0.478,0.0026,0.039,0.096,0.067,0.328,0.021,0.008,0.179,0.204
"137","Elijah Millsap",2.28901734104046,8.11560693641619,2.70520231213873,3.74566473988439,7.49132947976879,1.2485549132948,6.03468208092486,7.28323699421965,3.95375722543353,6.86705202312139,0,1.45664739884393,1.8728323699422,0.624277456647399,0.208092485549133,2.4971098265896,4.36994219653179,2.08092485549133,5.61849710982659,"SG",5.24242424242424,0.282051282051282,0.0833333333333333,0.722222222222222,2.11111111111111,0.294871794871795,0.384,0.00462,0.041,0.195,0.118,0.162,0.021,0.015,0.161,0.149
"138","Elliot Williams",1.56521739130435,7.82608695652174,2.34782608695652,3.1304347826087,6.26086956521739,0.782608695652174,2.34782608695652,3.1304347826087,3.1304347826087,1.56521739130435,0,0,0.782608695652174,0,0.782608695652174,3.1304347826087,0,0.782608695652174,4.69565217391304,"SG",9.2,0.2,0.25,0.75,4,0.25,0.34,0.004,0.024,0.079,0.051,0.124,0,0,0.078,0.127
"139","Elton Brand",4.96,11.52,1.28,1.44,11.2,1.44,8.64,10.08,2.88,5.12,0,1.44,1.76,1.28,0,0.16,-5.92,4.96,11.36,"PF",4.89130434782609,0.430555555555556,0,0.888888888888889,1.63636363636364,0.430555555555556,0.461,0.00125,0.042,0.27,0.152,0.131,0.02,0.027,0.126,0.169
"140","Emmanuel Mudiay",5.7300435413643,15.7619738751814,2.43831640058055,3.64005805515239,15.1872278664732,0.55732946298984,3.4833091436865,4.04063860667634,6.47895500725689,2.45573294629898,0.0174165457184325,1.13207547169811,3.77939042089986,0.609579100145138,1.28882438316401,4.04063860667634,-2.05515239477504,4.44121915820029,11.7213352685051,"PG",25.2073170731707,0.36353591160221,0.318965517241379,0.669856459330143,1.71428571428571,0.404419889502762,0.437,0.00231,0.017,0.109,0.062,0.29,0.016,0.014,0.179,0.257
"141","Enes Kanter",8.66008134805346,15.040092969204,4.1836141778036,5.25043579314352,21.7129575828007,5.20859965136549,8.68099941894248,13.889599070308,0.690296339337594,3.47239976757699,0.020918070889018,0.543869843114468,2.40557815223707,0.690296339337594,0.20918070889018,0.439279488669378,2.65659500290529,8.45090063916328,14.6008134805346,"C",20.9878048780488,0.575799721835883,0.476190476190476,0.796812749003984,0.28695652173913,0.582753824756607,0.626,0.00349,0.167,0.249,0.21,0.031,0.007,0.015,0.122,0.234
"142","Eric Bledsoe",7.58790170132325,16.7410207939509,4.69565217391304,5.85255198487713,21.5047258979206,0.612476370510397,3.64083175803403,4.25330812854442,6.46502835538752,2.55198487712665,0.0340264650283554,2.14366729678639,3.74291115311909,0.646502835538752,1.63327032136106,4.38941398865785,-1.66729678638941,5.95463137996219,12.351606805293,"PG",12.9024390243902,0.453252032520325,0.372093023255814,0.802325581395349,1.72727272727273,0.502032520325203,0.557,0.0035,0.018,0.112,0.064,0.318,0.029,0.015,0.162,0.272
"143","Eric Gordon",5.61512491559757,13.4179608372721,2.69817690749494,3.03848750844024,16.67521944632,0.243079000675219,2.16340310600945,2.40648210668467,2.94125590817016,2.38217420661715,0,1.04523970290344,1.7744767049291,0.340310600945307,2.74679270762998,7.14652261985145,-1.70155300472654,2.86833220796759,6.27143821742066,"SG",18.0609756097561,0.418478260869565,0.384353741496599,0.888,1.65753424657534,0.520833333333333,0.565,0.00226,0.007,0.069,0.037,0.127,0.014,0.008,0.107,0.203
"144","Eric Moreland",2.34782608695652,4.69565217391304,1.56521739130435,3.1304347826087,6.26086956521739,2.34782608695652,6.26086956521739,8.60869565217391,0.782608695652174,3.1304347826087,0,0,2.34782608695652,3.1304347826087,0,0,5.47826086956522,2.34782608695652,4.69565217391304,"PF",0.560975609756098,0.5,0,0.5,0.333333333333333,0.5,0.515,0.00667,0.068,0.179,0.124,0.027,0,0.067,0.279,0.095
"145","Erick Green",4.28571428571429,11.1428571428571,1.71428571428571,1.71428571428571,11.1428571428571,2.57142857142857,2.57142857142857,5.14285714285714,2.57142857142857,3.42857142857143,0,0.857142857142857,0,0,0.857142857142857,4.28571428571429,-0.857142857142857,3.42857142857143,6.85714285714286,"PG",3.5,0.384615384615385,0.2,1,2.57142857142857,0.423076923076923,0.468,0.00154,0.084,0.082,0.083,0.11,0.013,0,0,0.152
"146","Ersan Ilyasova",5.35600425079702,12.643995749203,2.12327311370882,2.94580233793836,14.6716259298618,2.75451647183847,4.95430393198725,7.70882040382572,1.28161530286929,3.27098831030818,0.0382571732199787,0.994686503719447,1.35812964930925,0.631243358129649,1.83634431455898,4.95430393198725,-2.62061636556854,3.51965993623804,7.68969181721573,"PF",22.4047619047619,0.423600605143722,0.370656370656371,0.720779220779221,0.943661971830986,0.496217851739788,0.526,0.00233,0.081,0.156,0.117,0.056,0.014,0.014,0.089,0.186
"147","Evan Fournier",6.01401869158878,13.0233644859813,2.78971962616822,3.33644859813084,17.0046728971963,0.462616822429907,2.69158878504673,3.15420560747664,3,3,0.0560747663551402,1.34579439252336,1.86448598130841,0.0280373831775701,2.18691588785047,5.46728971962617,-2.67757009345794,3.82710280373832,7.55607476635514,"SG",31.3170731707317,0.461786867599569,0.4,0.836134453781513,1.60902255639098,0.545748116254037,0.587,0.00256,0.014,0.084,0.049,0.128,0.019,0.001,0.114,0.201
"148","Evan Turner",5.43964757709251,11.9418502202643,2.34713656387665,2.83876651982379,13.5436123348018,0.79295154185022,5.50308370044053,6.29603524229075,5.69339207048458,2.20440528634361,0,1.26872246696035,2.68017621145374,0.444052863436123,0.317180616740088,1.31629955947137,1.53832599118943,5.12246696035242,10.6255506607929,"SG",27.6829268292683,0.455511288180611,0.240963855421687,0.826815642458101,2.12426035502959,0.468791500664011,0.513,0.00238,0.023,0.165,0.093,0.239,0.017,0.01,0.169,0.188
"149","Festus Ezeli",5.851755526658,10.6736020806242,3.27698309492848,6.17945383615085,14.9804941482445,4.26007802340702,7.77113133940182,12.0312093628088,1.49804941482445,4.40052015604681,0.046814044213264,0.842652795838752,1.77893368010403,2.3407022106632,0,0,10.4395318595579,5.851755526658,10.6736020806242,"C",9.37804878048781,0.548245614035088,0,0.53030303030303,0.842105263157895,0.548245614035088,0.559,0.00579,0.135,0.219,0.18,0.058,0.011,0.048,0.117,0.182
"150","Frank Kaminsky",4.5183887915937,11.0332749562172,2.26970227670753,3.11033274956217,12.7355516637478,1.45008756567426,5.59019264448336,7.04028021015762,2.05954465849387,2.64798598949212,0,0.798598949211909,1.21891418563923,0.903677758318739,1.42907180385289,4.24518388791594,-0.378283712784588,3.08931698774081,6.78809106830123,"C",20.890243902439,0.40952380952381,0.336633663366337,0.72972972972973,1.68965517241379,0.474285714285714,0.513,0.00282,0.044,0.172,0.107,0.09,0.011,0.02,0.089,0.171
"151","Garrett Temple",3.70886724756535,9.31829830855971,1.6791389031266,2.30650948231676,10.7391081496668,0.664274730907227,3.247565351102,3.91184008200923,2.58329062019477,3.59815479241415,0.0553562275756023,1.27319323423885,1.18093285494618,0.332137365453614,1.64223475140953,4.76063557150179,-0.701178882624295,2.06663249615582,4.55766273705792,"SG",23.7926829268293,0.398019801980198,0.344961240310078,0.728,2.1875,0.486138613861386,0.52,0.00248,0.02,0.103,0.061,0.1,0.017,0.007,0.103,0.14
"152","Gary Harris",5.29455141335518,11.2822613682917,1.60753789430561,1.96149119213437,13.7451863990168,0.796394920114707,2.44817697664891,3.24457189676362,2.16796394920115,2.10897173289635,0,1.43056124539123,1.44530929946743,0.265464973371569,1.54854567800082,4.38017206063089,-3.11183941007784,3.74600573535436,6.90208930766079,"SG",29.7682926829268,0.469281045751634,0.353535353535353,0.819548872180451,1.5,0.537908496732026,0.566,0.00174,0.024,0.077,0.05,0.095,0.02,0.006,0.106,0.165
"153","Gary Neal",6.7360594795539,14.4981412639405,2.09665427509294,2.45353159851301,17.3977695167286,0.490706319702602,3.21189591078067,3.70260223048327,2.09665427509294,2.45353159851301,0,0.892193308550186,1.29368029739777,0.0446096654275093,1.82899628252788,4.46096654275093,-7.22676579925651,4.90706319702602,10.0371747211896,"PG",12.8095238095238,0.464615384615385,0.41,0.854545454545454,1.62068965517241,0.527692307692308,0.558,0.00169,0.015,0.102,0.058,0.092,0.012,0.001,0.077,0.205
"154","George Hill",4.64608076009501,10.5320665083135,1.62470308788599,2.13776722090261,12.7410926365796,0.826603325415677,3.42042755344418,4.24703087885986,3.69121140142518,2.12351543942993,0,1.18289786223278,1.43942992874109,0.242280285035629,1.82422802850356,4.4750593824228,1.35391923990499,2.82185273159145,6.05700712589074,"PG",30.8048780487805,0.441136671177267,0.407643312101911,0.76,2.56435643564356,0.527740189445196,0.555,0.00203,0.025,0.103,0.065,0.155,0.016,0.005,0.111,0.158
"155","Gerald Green",5.31791907514451,13.5722543352601,1.66473988439306,2.1271676300578,14.242774566474,0.578034682080925,3.1907514450867,3.76878612716763,1.29479768786127,2.84393063583815,0.023121387283237,0.878612716763006,1.0635838150289,0.439306358381503,1.94219653179191,6.01156069364162,1.01734104046243,3.3757225433526,7.5606936416185,"SF",18.9878048780488,0.391822827938671,0.323076923076923,0.782608695652174,1.21739130434783,0.463373083475298,0.491,0.00157,0.019,0.097,0.059,0.056,0.013,0.009,0.068,0.198
"156","Gerald Henderson",5.82426778242678,13.2803347280335,2.81171548117155,3.6652719665272,15.6652719665272,0.753138075313807,4.54393305439331,5.29707112970711,1.88284518828452,2.18410041841004,0,0.97907949790795,1.7071129707113,0.476987447698745,1.20502092050209,3.41422594142259,0.627615062761506,4.61924686192469,9.86610878661088,"SG",17.4878048780488,0.438563327032136,0.352941176470588,0.767123287671233,1.10294117647059,0.483931947069943,0.526,0.00276,0.023,0.137,0.08,0.082,0.014,0.01,0.103,0.202
"157","Giannis Antetokounmpo",6.53734513274336,12.9090265486726,3.77203539823009,5.21203539823009,17.2035398230088,1.44,6.35893805309734,7.79893805309734,4.39646017699115,3.28778761061947,0.0892035398230089,1.19787610619469,2.65061946902655,1.44,0.356814159292035,1.38902654867257,-2.16637168141593,6.18053097345133,11.52,"SF",34.4512195121951,0.506416584402764,0.256880733944954,0.723716381418093,1.65865384615385,0.520236920039487,0.566,0.00404,0.046,0.2,0.124,0.2,0.017,0.034,0.148,0.223
"158","Glenn Robinson III",4.57925636007828,10.6379647749511,1.90215264187867,2.74755381604697,12.0469667318982,0.845401174168297,3.94520547945206,4.79060665362035,1.83170254403131,1.47945205479452,0,1.19765166340509,1.26810176125245,0.634050880626223,0.986301369863014,2.60665362035225,-2.60665362035225,3.59295499021526,8.03131115459882,"SG",6.23170731707317,0.43046357615894,0.378378378378378,0.692307692307692,1.44444444444444,0.47682119205298,0.508,0.00258,0.026,0.12,0.073,0.077,0.017,0.014,0.097,0.161
"159","Goran Dragic",6.35294117647059,13.3305120609395,1.82818451121456,2.51375370292002,15.5090986034702,0.822683030046551,3.39737621667372,4.22005924672027,6.38341091832416,2.86415573423614,0.015234870926788,1.08167583580195,2.81845112145578,0.258992805755396,0.975031739314431,3.12314853999154,3.07744392721117,5.37790943715616,10.2073635209479,"PG",28.8170731707317,0.476571428571429,0.31219512195122,0.727272727272727,2.26486486486486,0.513142857142857,0.537,0.00189,0.027,0.104,0.066,0.287,0.015,0.006,0.163,0.219
"160","Gordon Hayward",6.49221183800623,14.9781931464174,4.89719626168224,5.94392523364486,19.6635514018692,0.7601246105919,4.18691588785047,4.94704049844237,3.68847352024922,2.2803738317757,0,1.18380062305296,2.51713395638629,0.336448598130841,1.78193146417445,5.10903426791277,1.17133956386293,4.71028037383177,9.86915887850467,"SF",35.2317073170732,0.433444259567388,0.348780487804878,0.823899371069183,1.46534653465347,0.492928452579035,0.559,0.00397,0.025,0.135,0.08,0.182,0.017,0.008,0.125,0.257
"161","Gorgui Dieng",4.99009900990099,9.38073807380738,3.32133213321332,4.01800180018002,13.3987398739874,2.54365436543654,6.93429342934293,9.47794779477948,2.31683168316832,3.54815481548155,0,1.52295229522952,2.26822682268227,1.55535553555356,0.0972097209720972,0.324032403240324,-0.081008100810081,4.89288928892889,9.05670567056706,"PF",27.0975609756098,0.531951640759931,0.3,0.826612903225806,1.02142857142857,0.53713298791019,0.601,0.00428,0.083,0.221,0.153,0.101,0.021,0.035,0.169,0.167
"162","Greg Monroe",7.63212435233161,14.6269430051813,3.5440414507772,4.78756476683938,18.8082901554404,3.38860103626943,7.4300518134715,10.8186528497409,2.76683937823834,2.53367875647668,0,1.11917098445596,2.00518134715026,1.04145077720207,0,0.0155440414507772,-1.70984455958549,7.63212435233161,14.6113989637306,"C",28.2439024390244,0.521785334750266,0,0.74025974025974,1.37984496124031,0.521785334750266,0.562,0.00327,0.109,0.234,0.172,0.132,0.016,0.025,0.107,0.235
"163","Greg Smith",3.34020618556701,5.93814432989691,1.29896907216495,3.15463917525773,7.97938144329897,2.22680412371134,5.56701030927835,7.79381443298969,1.11340206185567,5.19587628865979,0.185567010309278,0.742268041237113,1.29896907216495,0.185567010309278,0,0,-14.2886597938144,3.34020618556701,5.93814432989691,"PF",8.81818181818182,0.5625,0,0.411764705882353,0.857142857142857,0.5625,0.545,0.00531,0.074,0.179,0.127,0.046,0.011,0.004,0.151,0.108
